"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"1757","V-1 was northbound, entering the street from a driveway.  V-2 's was eastbound,",13,19,"H",1," 19H",22
"1758","on the street. V1 front contacted V2 right side.. The street and driveway both",13,19,"H",2," 19H",22
"1759","had slushy conditions .",13,19,"H",3," 19H",22
"1760","V-1 was south bound exiting a parking lot driveway turnning left. V-2 was west",13,20,"F",1," 20F",22
"1761","bound on a 5 lane, 2 way highway. V-1's left side contacted V-2's front",13,20,"F",2," 20F",22
"1762","V-1 was east bound on a 5 lane street and was turnning left to the north.  V-2",13,21,"F",1," 21F",22
"1763","was west bound on the same street in the 2nd lane. V-1 was hit in the right by",13,21,"F",2," 21F",22
"1764","V-2's  front.V-1's right side  then side-slapped V-2's  left side.",13,21,"F",3," 21F",22
"1765","V1 was traveling northbound and turning left at a four-way intersection when it",13,22,"H",1," 22H",22
"1766","lost traction on the icy roadway and contacted V2's back plane with its front",13,22,"H",2," 22H",22
"1767","plane. Both vehicles then side-slapped as V1's left side contacted V2's left",13,22,"H",3," 22H",22
"1768","side. At the time of this crash V2 was parked on the north side of the roadway,",13,22,"H",4," 22H",22
"1769","facing westbound.",13,22,"H",5," 22H",22
"1770","Vehicle 1 was northbound on a 3 lane, 2 way, city street. Vehicle 2 was",13,23,"H",1," 23H",22
"1771","eastbound on an intersecting 2 lane 2 way street. As the vehicles entered the",13,23,"H",2," 23H",22
"1772","intersection, which is controlled by a stoplight, the front of Vehicle 2",13,23,"H",3," 23H",22
"1773","contacted the left side of Vehicle 1.",13,23,"H",4," 23H",22
"1774","Vehicle was northbound on a wet  3 lane expressway during daylight hours when it",13,24,"H",1," 24H",22
"1775","hydroplaned on water and struck the Jersey barrier on the left shoulder. The",13,24,"H",2," 24H",22
"1776","vehicle then rolled right onto its roof.",13,24,"H",3," 24H",22
"1777","Vehicle 1 was westbound on an icy, 2 lane, 2 way roadway. Vehicle 2 was",13,25,"H",1," 25H",22
"1778","northbound on the same type of intersecting roadway. As the vehicles entered an",13,25,"H",2," 25H",22
"1779","intersection, the front of Vehicle 1 contacted the right side of Vehicle 2.",13,25,"H",3," 25H",22
"1780","Vehicle 1 was southbound on a wet, 5-lane city street during the hours of",13,26,"F",1," 26F",22
"1781","darkness and crossing through an intersection when it struck vehicle 2 in the",13,26,"F",2," 26F",22
"1782","left side. Vehicle 2 was eastbound on a 5 lane intersecting street.",13,26,"F",3," 26F",22
"1783","V-1 was traveling southwest and turning left into a driveway when it was",13,27,"F",1," 27F",22
"1784","contacted in the right side by the front of V-2. V-2 was traveling northeast on",13,27,"F",2," 27F",22
"1785","the same roadway just prior to this crash.",13,27,"F",3," 27F",22
"1786","Vehicle 1 was southbound on a 5 lane, 2 way roadway. Vehicle 2 was eastbound in",13,28,"F",1," 28F",22
"1787","the left turn lane of a 3 lane, 2 way intersecting roadway. As Vehicle 2 began",13,28,"F",2," 28F",22
"1788","its left (northerly) turn, it was contacted in the left sdie by the front of",13,28,"F",3," 28F",22
"1789","Vehicle 1.",13,28,"F",4," 28F",22
"1790","V-1 was east bound on a snowy, icy road.  V-1 entered the right ditch and",13,29,"H",1," 29H",22
"1791","traveled in it a short distance to final rest. V-1 had damage to the left and",13,29,"H",2," 29H",22
"1792","right side from striking both sides of the ditch.",13,29,"H",3," 29H",22
"1793","Vehicle 1 was eastbound in the 2nd lane of a wet, 5-lane, 2-way roadway. Vehicle",13,30,"H",1," 30H",22
"1794","2 was westbound, in the 2-lane of the same highway. As Vehicle 2 began a left",13,30,"H",2," 30H",22
"1795","turn onto an expressway entrance ramp, it was contacted in the right side by the",13,30,"H",3," 30H",22
"1796","front of Vehicle 1.",13,30,"H",4," 30H",22
"1797","Driver was southbound on a dry, 2 lane rural roadway during dark lighting",13,31,"H",1," 31H",22
"1798","conditions when it struck a deer.",13,31,"H",2," 31H",22
"1799","V-1 was south bound on a 4 lane divided highway in the passing lane. V-2 was",13,32,"B",1," 32B",22
"1800","north bound on the same highway in the  same passing lane. V-3 was south bound",13,32,"B",2," 32B",22
"1801","in the driving lane on the same highway. V-1 hit V-2 in the front left to front",13,32,"B",3," 32B",22
"1802","left. V-2 went upon top  of V-1 rolling onto its top. V-1 then rotated",13,32,"B",4," 32B",22
"1803","countercockwise withV-3 hitting it in the back with its left front.",13,32,"B",5," 32B",22
"1804","V1 was westbound on a dry, 2 lane city street and left the road off the right",13,33,"F",1," 33F",22
"1805","shoulder. Driver steered left and crossed over to the left shoulder and departed",13,33,"F",2," 33F",22
"1806","the roadway, striking a tree.",13,33,"F",3," 33F",22
"1807","This vehicle was westbound on a slushy, 2 lane, 2 way rural roadway. V1 rotated",13,34,"F",1," 34F",22
"1808","clockwise and traveled off the road to the right where it struck a tree with its",13,34,"F",2," 34F",22
"1809","left side.",13,34,"F",3," 34F",22
"1810","V1 was eastbound on an icy, 2 lane city street while negotiating a left curve",13,35,"G",1," 35G",22
"1811","when this vehicle slid on the ice and departed the roadway, striking the curb",13,35,"G",2," 35G",22
"1812","and a sign.",13,35,"G",3," 35G",22
"1813","V-1 was north bound on a 2 lane, 2 way street. V-2 was west bound backing out of",13,36,"H",1," 36H",22
"1814","a driveway. V-1 was struck in the right back by  V-2's back left. V-1 continued",13,36,"H",2," 36H",22
"1815","on going off the right side of the road, and struck one leg of a two legged",13,36,"H",3," 36H",22
"1816","road sign with the front left, and the other  leg with the left side.",13,36,"H",4," 36H",22
"1817","This vehicle was westbound on a slushy, 2 lane, 2 way roadway. V1 rotated",13,37,"H",1," 37H",22
"1818","counter-clockwise, departed the road to the left,  rolled right side leading,",13,37,"H",2," 37H",22
"1819","down a 16% decline and struck a tree with its roof.",13,37,"H",3," 37H",22
"1820","Vehicle 1 was southbound on a dry, 3 lane rural roadway during the hours of",13,38,"F",1," 38F",22
"1821","darkness and executing a left turn at an intersection when it was struck by",13,38,"F",2," 38F",22
"1822","northbound vehicle 2.",13,38,"F",3," 38F",22
"1823","Vehicle 1 was southbound on a 3 lane city street during daylight hours and",13,39,"F",1," 39F",22
"1824","executing a left turn from the left turn lane on to an intersecting roadway,",13,39,"F",2," 39F",22
"1825","when it was contacted by northbound vehicle 2, front to front..",13,39,"F",3," 39F",22
"1826","This vehicle was northbound on an icy, 2 lane, divided with postive barrier,",13,40,"F",1," 40F",22
"1827","expressway. Control was lost to the left where the front left bumper of the",13,40,"F",2," 40F",22
"1828","vehicle contact a concrete barrier.",13,40,"F",3," 40F",22
"1829","V1 was traveling southbound approaching an intersection. V2 was traveling",13,41,"G",1," 41G",22
"1830","westbound approaching the same intersection. As both vehicles crossed paths the",13,41,"G",2," 41G",22
"1831","right side of V1 contacted front of V2.",13,41,"G",3," 41G",22
"1832","V-1 was south bound on a 2 lane divided icy highway. V1 went  off the left side",13,42,"H",1," 42H",22
"1833","of the roadway , striking the barrier, with the front left.",13,42,"H",2," 42H",22
"1834","Vehicle 1 was northbound on a 4 lane, 2 way city street. Vehicle 2 was eastbound",13,43,"H",1," 43H",22
"1835","on a 2 lane, intersecting street. As the vehicles entered the intersection, the",13,43,"H",2," 43H",22
"1836","front of Vehicle 2 contacted Vehicle 1 in the left side.",13,43,"H",3," 43H",22
"1837","This vehicle was exiting an expressay onto a 56kph exit ramp that curves to the",13,44,"K",1," 44K",22
"1838","right. The vehicle left the ramp to the left, overcorrected, came back across",13,44,"K",2," 44K",22
"1839","the ramp where it struck a guardrail with its front right, the vehicle rotated,",13,44,"K",3," 44K",22
"1840","struck the guardrail again with its right rear, went back across the ramp again",13,44,"K",4," 44K",22
"1841","where it struck the other side guardrail with its front left.",13,44,"K",5," 44K",22
"1842","V-1 was south bound. V-2 was west bound on an intersecting road. As the vehicles",13,45,"K",1," 45K",22
"1843","entered the intersection V-1 was hit in the left side by V-2's front.",13,45,"K",2," 45K",22
"1844","V-1 was westbound on a 2 lane road. V-1 went off the left side of the road",13,46,"D",1," 46D",22
"1845","striking a mailbox, rolling over, striking many trees.",13,46,"D",2," 46D",22
"1846","Both vehicles were traveling east on a 2 lane, 2 way roadway. The front left of",13,47,"F",1," 47F",22
"1847","Vehicle 2 contacted the back right of Vehicle 1.",13,47,"F",2," 47F",22
"1848","Vehicle 2 was northbound on a 3 lane city street and executing a right turn at",13,48,"H",1," 48H",22
"1849","an intersecting street, when it was sideswiped by vehicle 1, right side to V2",13,48,"H",2," 48H",22
"1850","left rear side. A second swipe followed, V2 right to V1 left front..  Vehicle 1",13,48,"H",3," 48H",22
"1851","was also northbound and was attempting a right turn from the center lane on to",13,48,"H",4," 48H",22
"1852","the same street, when it struck vehicle 2.",13,48,"H",5," 48H",22
"1853","Driver was eastbound on a dry, 3 lane city street , drove off the street on to",13,49,"H",1," 49H",22
"1854","the right shoulder and sideswiped a utility pole.",13,49,"H",2," 49H",22
"1855","V-1 was east bound on a 2 lane road.V-1 went off the left side of the road",13,50,"K",1," 50K",22
"1856","striking a tree and some bushes.",13,50,"K",2," 50K",22
"1857","Both vehicles were eastbound. Vehicle 2 had stopped to turn left and was",13,51,"G",1," 51G",22
"1858","contacted in the back by the front of Vehicle 1.",13,51,"G",2," 51G",22
"1859","Driver was eastbound on a 2 lane road when the vehicle lost traction and left",13,52,"H",1," 52H",22
"1860","the roadway and rolled onto its top.",13,52,"H",2," 52H",22
"1861","V-1 was south bound on a 2 lane icy road. V-1 rotated clockwise and rolled on to",13,53,"H",1," 53H",22
"1862","it's left side in the drainage ditch on the right side of th road.",13,53,"H",2," 53H",22
"1863","Vehicle 1 and V2 were southbound on an entrance ramp of an icy 3 lane",13,54,"H",1," 54H",22
"1864","expressway. Vehicle 2 was slowing down for emergency vehicles ahead, when V1",13,54,"H",2," 54H",22
"1865","front struck V2 in the rear.",13,54,"H",3," 54H",22
"1866","Vehicle 1 was westbound  attempting to turn south into a private drive. Vehicle",13,55,"H",1," 55H",22
"1867","2 was eastbound. As Vehicle 1 began its turn it was contacted in the front by",13,55,"H",2," 55H",22
"1868","the front of Vehicle 2.",13,55,"H",3," 55H",22
"1869","V1 was southbound approaching an intersection. V2 was traveling westbound",13,56,"D",1," 56D",22
"1870","approaching the same intersection. As both vehicles crossed paths the left side",13,56,"D",2," 56D",22
"1871","of V1 contacted the front of V2.",13,56,"D",3," 56D",22
"1872","V1 was traveling westbound approaching a four-way intersection. V1 was traveling",13,57,"F",1," 57F",22
"1873","northbound, approaching the same intersection, while towing a trailer. As both",13,57,"F",2," 57F",22
"1874","vehicles crossed paths the left side of V1 contacted the front of V2. The left",13,57,"F",3," 57F",22
"1875","side of V1 then contacted the right side of V2. The back of V1 was then",13,57,"F",4," 57F",22
"1876","contacted by the front portion of one of V2's right side trailer wheels. Both",13,57,"F",5," 57F",22
"1877","vehicles departed the east side of the street. While off the roadway, V2 rolled",13,57,"F",6," 57F",22
"1878","over onto its left side.",13,57,"F",7," 57F",22
"1879","This vehicle was northbound on a divided (with positive barrier), dry 113kph",13,58,"F",1," 58F",22
"1880","curve to the right expressway. The vehicle left the road to the left, struck a",13,58,"F",2," 58F",22
"1881","guardrail with its front left. It scraped the entire length of the left side and",13,58,"F",3," 58F",22
"1882","then rolled 3/4 turns right to left.",13,58,"F",4," 58F",22
"1883","This vehicle was northbound. The vehicle left the road to the left, entered a",13,59,"F",1," 59F",22
"1884","shallow ditch and struck 6 trees (all less than 7cms in diameter).",13,59,"F",2," 59F",22
"1885","V1 was traveling eastbound approaching an intersection. V2 was traveling",13,60,"F",1," 60F",22
"1886","northbound approaching the same intersection. As both vehicles crossed paths the",13,60,"F",2," 60F",22
"1887","front of V1 contacted the left side of V2. V2 departed the roadway and",13,60,"F",3," 60F",22
"1888","contacted a utility pole with its front plane.",13,60,"F",4," 60F",22
"1889","Vehicle 1 was eastbound and stopped at an intersection red light on a 3 lane,",13,61,"H",1," 61H",22
"1890","one way, limited access highway when it was struck in the rear by eastbound",13,61,"H",2," 61H",22
"1891","vehicle 2.",13,61,"H",3," 61H",22
"1892","Driver was northbound when it crossed a railroad and became airborne. The",13,62,"D",1," 62D",22
"1893","vehicle bottomed out hard on the roadway and left the roadway on the right side",13,62,"D",2," 62D",22
"1894","where it sideswiped a utility pole and continued northbound crossing the",13,62,"D",3," 62D",22
"1895","roadway, striking another utility pole, a fence, and then a tree.",13,62,"D",4," 62D",22
"1896","This vehicle, (V1), was westbound on a 2 lane, 2 way dirt road attempting to",13,63,"E",1," 63E",22
"1897","overtake another vehicle. V1  rotated counter-clockwise, left the road to the",13,63,"E",2," 63E",22
"1898","right. The tires caught the higher edge of the shoulder and rolled right to left",13,63,"E",3," 63E",22
