"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"893","contacted the right side of V1.  Both vehicles came to rest in the roadway.",2,122,"B",4,"122B",20
"894","Vehicle #1 was traveling south.  Vehicle #2 was traveling east.  Vehicle #1 was",2,123,"F",1,"123F",20
"895","impacted by Vehicle #2 on the right side with the frontal end plane of Vehicle",2,123,"F",2,"123F",20
"896","#2. Vehicle #1 rotated in a clockwise direction 360 degrees and impacted Vehicle",2,123,"F",3,"123F",20
"897","#3 with the right side of Vehicle #1 on the frontal end plane of Vehicle #3 and",2,123,"F",4,"123F",20
"898","came to final rest.  Vehicle #3 was traveling north on an undivided 3 lane,",2,123,"F",5,"123F",20
"899","two-way roadway, stopped at the intersection, which was controlled by a traffic",2,123,"F",6,"123F",20
"900","control device.  Vehicles #1 and 2 were towed due to damage.  Vehicles #1 and 2",2,123,"F",7,"123F",20
"901","frontal air bags deployed.  One occupant of vehicle #1 was transported to an",2,123,"F",8,"123F",20
"902","area hospital. Occupants #2,3,4,5,6,7, & 8 of Vehicle #2 were also transported",2,123,"F",9,"123F",20
"903","to an area hospital.",2,123,"F",10,"123F",20
"904","Vehicle 1 was traveling north on an undivided two-lane road negotiating a right",2,124,"H",1,"124H",20
"905","curve.  V1 went off the right side of the road   striking a utility pole with",2,124,"H",2,"124H",20
"906","the front.  V1 was towed due to damage.  No occupants of the vehicle were",2,124,"H",3,"124H",20
"907","transported.  V1 was towed due to damage.",2,124,"H",4,"124H",20
"908","Vehicle #1 was traveling north on an undivided two-way, two-lane roadway with a",2,125,"B",1,"125B",20
"909","-10% grade.  Vehicle #1 departed the roadway on the west side and impacted a",2,125,"B",2,"125B",20
"910","95cm tree with the frontal end plane of the vehicle.  Vehicle #1 then rotated",2,125,"B",3,"125B",20
"911","counter clockwise and crossed over the roadway and came to final rest on the",2,125,"B",4,"125B",20
"912","east side shoulder. Both frontal air bags deployed.  Occupant transported to",2,125,"B",5,"125B",20
"913","area hospital.  Vehicle #1 was towed due to disabling vehicle damage",2,125,"B",6,"125B",20
"914","Vehicle 1 was traveling north on a steep downgrade and approaching an",2,126,"E",1,"126E",20
"915","intersection intending to make a left.  V2 was traveling south on the same",2,126,"E",2,"126E",20
"916","roadway and approaching the same intersection as V1.  The front of V2 contacted",2,126,"E",3,"126E",20
"917","the left side of V1.  V1 rotated clockwise and went off the northeast corner of",2,126,"E",4,"126E",20
"918","the intersection.  V1 went down an embankment and struck the far side of a deep",2,126,"E",5,"126E",20
"919","drainage culvert.  V1 came to rest in the culvert",2,126,"E",6,"126E",20
"920","Vehicle #1 was traveling west.  Vehicle #1 departed the roadway on the north",2,127,"F",1,"127F",20
"921","side and impacted a 43 cm tree stump with the undercarriage.  Vehicle #1",2,127,"F",2,"127F",20
"922","continued in a west direction and impacted a 45cm tree stump with the",2,127,"F",3,"127F",20
"923","undercarriage of vehicle.  Occupant of Vehicle #1 was transported to area",2,127,"F",4,"127F",20
"924","hospital via private vehicle.",2,127,"F",5,"127F",20
"925","V1 was traveling north on an undivided two-lane, two-way roadway.  Vehicle #2",2,128,"C",1,"128C",20
"926","was traveling south on the same roadway.  Vehicle #1 applied the brakes to slow",2,128,"C",2,"128C",20
"927","down for stopped traffic.  Vehicle #1 brakes locked-up and vehicle started to",2,128,"C",3,"128C",20
"928","rotate counterclockwise crossing over the double lane line and impacted vehicle",2,128,"C",4,"128C",20
"929","#2 with the frontal end plane of Vehicle #1.  Vehicle #2 after impacting vehicle",2,128,"C",5,"128C",20
"930","#1 started to rotate counterclockwise and rolled over 4 quarter turns coming to",2,128,"C",6,"128C",20
"931","final rest on the southbound shoulder facing northeast.",2,128,"C",7,"128C",20
"932","Vehicle #1 was traveling east and turning left at the intersection.  Vehicle #2",2,129,"F",1,"129F",20
"933","was traveling west on the same roadway and going straight.  Vehicle #2 front and",2,129,"F",2,"129F",20
"934","vehicle #1 right side contacted.  Vehicle #2 was equipped with a right hand",2,129,"F",3,"129F",20
"935","drive system, which was removed prior to inspection.",2,129,"F",4,"129F",20
"936","Vehicle #1 was traveling north on an undivided two-way, two-lane roadway with a",2,130,"K",1,"130K",20
"937","-7%grade.  Vehicle #1 departed the roadway on the east side and impacted a",2,130,"K",2,"130K",20
"938","mailbox and pole with its frontal end-plane.",2,130,"K",3,"130K",20
"939","Vehicle #1 was traveling north.  Vehicle #2 was stopped in traffic traveling",2,131,"C",1,"131C",20
"940","north.  Vehicle #3 was stopped waiting for traffic to pass to make a left turn",2,131,"C",2,"131C",20
"941","into a driveway.  Vehicle #1  front impacted vehicle #2 on the rear end plane.",2,131,"C",3,"131C",20
"942","Vehicle #2 then impacted Vehicle #3 on the rear end plane.  Vehicles #1 and 2",2,131,"C",4,"131C",20
"943","were towed due to disabling vehicle damage.  Vehicle #3 was not towed due to",2,131,"C",5,"131C",20
"944","damage.  Occupant of Vehicle #2 was transported to area hospital.",2,131,"C",6,"131C",20
"945","Vehicle 1 was traveling north on an undivided two-lane road negotiating a slight",2,132,"B",1,"132B",20
"946","right curve.  V1 went off the left side of the road.  The front of V1 struck a",2,132,"B",2,"132B",20
"947","1.6-meter diameter tree.  An unknown object then swiped the left side of the",2,132,"B",3,"132B",20
"948","vehicle. The driver was assisted from the vehicle and the vehicle became",2,132,"B",4,"132B",20
"949","engulfed in a fire that destroyed the vehicle.  V1 was towed due to damage.  The",2,132,"B",5,"132B",20
"950","driver was airlifted to a trauma center where she expired. It is unknown if the",2,132,"B",6,"132B",20
"951","air bags deployed.",2,132,"B",7,"132B",20
"952","Vehicle 1 was traveling south and vehicle 2 was traveling north on the same",2,133,"K",1,"133K",20
"953","roadway. The front of V1 and the front of V2 impacted.  V1 rotated",2,133,"K",2,"133K",20
"954","counterclockwise and the front right bumper corner and the left front tire of V2",2,133,"K",3,"133K",20
"955","impacted. V2 rotated counterclockwise and the right rear tire struck a cement",2,133,"K",4,"133K",20
"956","curb causing damage to the wheel.",2,133,"K",5,"133K",20
"957","Vehicle 1 was traveling south.  Vehicle 2 was traveling north.  V3 was to the",2,134,"C",1,"134C",20
"958","rear of V2 and V4 was to the rear of V3 waiting to make a left turn.  V2 entered",2,134,"C",2,"134C",20
"959","the intersection to make the turn with V3 and V4 following.  The right side of",2,134,"C",3,"134C",20
"960","V2 contacted the front of V1.    V3 swerved to the right to avoid V1 and V2 and",2,134,"C",4,"134C",20
"961","was contacted in the back by V4, which also swerved to avoid V1 and V2.",2,134,"C",5,"134C",20
"962","Vehicle #1 was traveling south passing through an intersection.  Vehicle #2 was",2,135,"G",1,"135G",20
"963","traveling east the intersection.  Vehicle #2 entered the intersection and",2,135,"G",2,"135G",20
"964","vehicle #1s right side and vehicle #2s front plane contacted.",2,135,"G",3,"135G",20
"965","V1 was traveling north, rotated clockwise left the roadway on the (east)",2,136,"H",1,"136H",20
"966","shoulder and into a ditch, and came to final rest facing south.",2,136,"H",2,"136H",20
"967","Vehicle #1 was traveling north on an undivided two-lane, two-way roadway.  At",2,137,"K",1,"137K",20
"968","the start of a right curve in the roadway, vehicle #1 crossed over the double",2,137,"K",2,"137K",20
"969","lane line, off the left side of the road and impacted a concrete wall with its",2,137,"K",3,"137K",20
"970","front end-plane.",2,137,"K",4,"137K",20
"971","Vehicle 1 was traveling north on an undivided two-lane road approaching an",2,138,"H",1,"138H",20
"972","intersection controlled by a stop sign.  V2 was traveling east on an undivided",2,138,"H",2,"138H",20
"973","two-lane road approaching the same intersection as V1.  V1 entered the",2,138,"H",3,"138H",20
"974","intersection to pass through.  The left side of V1 was struck by the front of",2,138,"H",4,"138H",20
"975","V2.  V1 was rotated counterclockwise and came to rest in the intersection.  V2",2,138,"H",5,"138H",20
"976","also came to rest in the intersection.  V1 was towed due to damage.  V2 was not",2,138,"H",6,"138H",20
"977","towed.  The weather was clear, the road was dry and it was daylight at the time",2,138,"H",7,"138H",20
"978","of the crash.",2,138,"H",8,"138H",20
"979","Vehicle 1 was traveling south.  Vehicle 2 was traveling north.  V1 crossed into",2,139,"B",1,"139B",20
"980","the northbound lane.  The front of V1 struck the front of V2.  Both vehicles",2,139,"B",2,"139B",20
"981","came to rest in the roadway.",2,139,"B",3,"139B",20
"982","Vehicle #1 was traveling south on an undivided two-lane, two-way roadway.",2,140,"G",1,"140G",20
"983","Vehicle #1, while negotiating a right curve in the roadway, departed the roadway",2,140,"G",2,"140G",20
"984","to the right,  and impacted a 23cm wide pole with the frontal  plane.",2,140,"G",3,"140G",20
"985","Occupants of the vehicle fled the area, unknown if injured.  Vehicle #1 was",2,140,"G",4,"140G",20
"986","towed due to disabling vehicle damage.",2,140,"G",5,"140G",20
"987","Vehicle #1 was traveling north passing through an intersection making a left",2,141,"H",1,"141H",20
"988","turn to travel east.  Vehicle #2 was traveling west passing through the same",2,141,"H",2,"141H",20
"989","intersection and impacted vehicle #1 on the left side with the frontal end plane",2,141,"H",3,"141H",20
"990","of vehicle #2.",2,141,"H",4,"141H",20
"991","Vehicle 1 was traveling west, negotiating a left curve.  V1 went off the right",2,142,"K",1,"142K",20
"992","side of the road.  V1 then came back into the roadway and started to rotate",2,142,"K",2,"142K",20
"993","counterclockwise.  V1 went off the left side of the road and the front of V1",2,142,"K",3,"142K",20
"994","struck a rock cut/ embankment. V1 continued to rotate counterclockwise and",2,142,"K",4,"142K",20
"995","overturned on to the right side of the vehicle.  V1 came to rest in the roadway",2,142,"K",5,"142K",20
"996","facing south on its right side.  The driver of V1 was partially ejected via the",2,142,"K",6,"142K",20
"997","right front door glazing.",2,142,"K",7,"142K",20
"998","Vehicle #1, 2 and 3 were traveling south on an undivided two-lane, two-way",2,143,"E",1,"143E",20
"999","roadway.  Vehicle #2 was stopped in traffic when vehicle #1 impacted vehicle #2",2,143,"E",2,"143E",20
"1000","on the back end plane with the frontal end plane of vehicle #1.  Vehicle #3",2,143,"E",3,"143E",20
"1001","impacted vehicle #1 on the right side with the left side of vehicle #3.",2,143,"E",4,"143E",20
"1002","Vehicle 1 was traveling south negotiating a sharp left curve on a steep upgrade.",2,144,"H",1,"144H",20
"1003","Vehicle 2 was traveling south on the same road negotiating a sharp right curve",2,144,"H",2,"144H",20
"1004","on a steep downgrade. The front of V2 the left side of V1 impacted.",2,144,"H",3,"144H",20
"1005","Vehicle 1 was traveling south in the right lane negotiating a right curve on an",2,145,"K",1,"145K",20
"1006","upgrade.  Vehicle 2 was traveling north in the right lane on the same road and",2,145,"K",2,"145K",20
"1007","negotiating a left curve. V1 began to rotate counterclockwise entering the",2,145,"K",3,"145K",20
"1008","northbound lanes and the right side of V1 was contacted by the front of V2.  The",2,145,"K",4,"145K",20
"1009","front of V1 then struck an embankment and the vehicle rotated clockwise.  The",2,145,"K",5,"145K",20
"1010","left side of V1 struck the embankment and the vehicle came to rest off the left",2,145,"K",6,"145K",20
"1011","side of the road.",2,145,"K",7,"145K",20
"1012","Vehicle #1 was traveling north on a divided 4 lane roadway, and at the",2,146,"E",1,"146E",20
"1013","intersection made a left turn to travel west.  Vehicle #2 was traveling south on",2,146,"E",2,"146E",20
"1014","a divided 4-lane roadway approaching an intersection, which was controlled by a",2,146,"E",3,"146E",20
"1015","traffic control device.  Vehicle #1 impacted vehicle #2 with the frontal end",2,146,"E",4,"146E",20
"1016","plane of vehicle #1 on the frontal end plane of vehicle #2.  Frontal air bags",2,146,"E",5,"146E",20
"1017","deployed in both vehicles.  The side air bags also deployed in vehicle #2.  Both",2,146,"E",6,"146E",20
"1018","vehicles were towed due to disabling damage.  Occupants of both vehicles were",2,146,"E",7,"146E",20
"1019","transported to the hospital via ambulance.",2,146,"E",8,"146E",20
"1020","Vehicle #1 was traveling east negotiating a curve to the left.  Vehicle #1",2,147,"G",1,"147G",20
"1021","departed the roadway and impacted a large ice/snow bank with the frontal end",2,147,"G",2,"147G",20
"1022","plane.",2,147,"G",3,"147G",20
"1023","V1 was traveling north. A non-contact box truck was traveling south on the same",2,148,"C",1,"148C",20
"1024","roadway.  A large piece of ice/snow came off the roof of the non-contact vehicle",2,148,"C",2,"148C",20
"1025","and struck the front of V1.",2,148,"C",3,"148C",20
