"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"1735","directly behind V1.  The front of V2 impacted the rear of V1 in the travel lane.",4,27,"G",3," 27G",20
"1736","V1 was traveling southbound on a non-intersection roadway.  V1 departed the",4,28,"D",1," 28D",20
"1737","roadway to the right.  V1 impacted the curb with its RF tire and continued",4,28,"D",2," 28D",20
"1738","traveling off the roadway with the front impacting a tree.",4,28,"D",3," 28D",20
"1739","Vehicle #1 was going east and vehicle #2 was going north on an intersection",4,29,"D",1," 29D",20
"1740","roadway. The front of vehicle #1 impacted the left side of vehicle #2.",4,29,"D",2," 29D",20
"1741","V1 was traveling westbound on an intersection roadway with a downhill grade of",4,30,"G",1," 30G",20
"1742","3%, negotiating a left curve. V2 was traveling southbound on an intersecting",4,30,"G",2," 30G",20
"1743","roadway. As both vehicles crossed paths the right side of V1 contacted the front",4,30,"G",3," 30G",20
"1744","of V2.",4,30,"G",4," 30G",20
"1745","V1 was traveling eastbound on a nonintersection roadway.  V2 was traveling",4,31,"C",1," 31C",20
"1746","westbound on the same roadway.  The right side of V1 impacted the front of V2 in",4,31,"C",2," 31C",20
"1747","the westbound lane.  After this impact, V1 rotated clockwise & departed the",4,31,"C",3," 31C",20
"1748","roadway to the left impacting a curb & overturning into a wooded area.  V1 came",4,31,"C",4," 31C",20
"1749","to rest on its roof.",4,31,"C",5," 31C",20
"1750","Vehicles #1 and #2 were traveling east, in succession, on a straight and level",4,32,"E",1," 32E",20
"1751","roadway with a median. Vehicle #1 was stopped in the travel lane due to traffic.",4,32,"E",2," 32E",20
"1752","The front of vehicle #2 impacted the rear of vehicle #1.",4,32,"E",3," 32E",20
"1753","Vehicle #1 was going north and vehicle #2 was going south on a non-intersection",4,33,"G",1," 33G",20
"1754","roadway. The left side of vehicle #2 impacted the left  front of vehicle #1 in",4,33,"G",2," 33G",20
"1755","the northbound lane.",4,33,"G",3," 33G",20
"1756","V1 was traveling northbound in the left turn lane of an intersection roadway.",4,34,"C",1," 34C",20
"1757","V2 was traveling directly behind V1.  V3 was traveling southbound on the same",4,34,"C",2," 34C",20
"1758","intersection roadway.  The front of V1 impacted the front of V3 in the",4,34,"C",3," 34C",20
"1759","intersection.  After this impact, V1 rotated counterclockwise with the left side",4,34,"C",4," 34C",20
"1760","impacting the front of V2.  Also after initial impact, V3 continue off the",4,34,"C",5," 34C",20
"1761","roadway to the right with its front impacting a pole.",4,34,"C",6," 34C",20
"1762","Vehicle #1, #2, #3, and #4 were traveling, in succession, north on a two lane,",4,35,"E",1," 35E",20
"1763","two way roadway. Vehicles #1, #2, and #3 were stopped in the travel lane due to",4,35,"E",2," 35E",20
"1764","traffic. The front of vehicle #4 impacted the rear of vehicle #3. This impact",4,35,"E",3," 35E",20
"1765","resulted in vehicle #3 rotating clockwise where its left side impacted the rear",4,35,"E",4," 35E",20
"1766","of vehicle #2 and then the front of vehicle #2 impacted the rear of vehicle #1.",4,35,"E",5," 35E",20
"1767","V1 was traveling northbound and V2 was traveling southbound on an  roadway",4,36,"H",1," 36H",20
"1768","approaching an intersection. V1 attempted a left turn at the intersection, and",4,36,"H",2," 36H",20
"1769","the front of V1 impacted the front of V2.",4,36,"H",3," 36H",20
"1770","V1 was traveling northbound and V2 was traveling southbound on the same",4,37,"C",1," 37C",20
"1771","intersection roadway.  The front of V1 impacted the front of V2 in the",4,37,"C",2," 37C",20
"1772","intersection.",4,37,"C",3," 37C",20
"1773","Vehicles #1 and #2 were traveling west on a two lane two way roadway, V2",4,38,"E",1," 38E",20
"1774","following V1.  Vehicle #1 stopped due to traffic ahead. The front of vehicle #2",4,38,"E",2," 38E",20
"1775","impacted the rear of vehicle #1.",4,38,"E",3," 38E",20
"1776","Vehicle #1 was going south on an intersection roadway. While passing through the",4,39,"G",1," 39G",20
"1777","intersection, the driver of vehicle #1 noticed a cat in the roadway. Vehicle #1",4,39,"G",2," 39G",20
"1778","departed the roadway to the right striking mailbox, tree, and fire hydrant with",4,39,"G",3," 39G",20
"1779","its front. Vehicle #1 rotated clockwise and came to rest on the right shoulder",4,39,"G",4," 39G",20
"1780","facing northwest.",4,39,"G",5," 39G",20
"1781","V1 was traveling southbound on an intersection roadway.  V2 was traveling",4,40,"E",1," 40E",20
"1782","eastbound, approaching the same intersection.  The front of V1 impacted the left",4,40,"E",2," 40E",20
"1783","side of V2 in the intersection.",4,40,"E",3," 40E",20
"1784","V1 was traveling southbound when it departed the west side of the street. While",4,41,"F",1," 41F",20
"1785","off the roadway, V1 contacted two utility polls and then rolled over. During the",4,41,"F",2," 41F",20
"1786","rollover, V1 re-entered the roadway and came to final rest on its top plane.",4,41,"F",3," 41F",20
"1787","Vehicle #1 was going south and vehicle #2 was doing west on an intersection",4,42,"G",1," 42G",20
"1788","roadway.The left of vehicle #1 impacted the front of vehicle #2 in the south",4,42,"G",2," 42G",20
"1789","travel lane.",4,42,"G",3," 42G",20
"1790","V1 was traveling northbound it departed the east side of the street. While off",4,43,"F",1," 43F",20
"1791","the roadway V1's front end-plane contacted a light pole and then a tree trunk.",4,43,"F",2," 43F",20
"1792","V1 came to final rest in the immediate vicinity of the second point of impact.",4,43,"F",3," 43F",20
"1793","Vehicle #1 was going north on an intersection roadway. As an unknown vehicle",4,44,"H",1," 44H",20
"1794","encroached into the northbound travel lane, vehicle #1 departed the roadway to",4,44,"H",2," 44H",20
"1795","the right where it impacted a curb and tree.",4,44,"H",3," 44H",20
"1796","V1 was traveling eastbound approaching a driveway.  V2 was traveling north",4,45,"D",1," 45D",20
"1797","exiting a commercial driveway.  The front of V1 impacted the left side of V2.",4,45,"D",2," 45D",20
"1798","Vehicles #1 and #2 were traveling southbound in succession. The front of vehicle",4,46,"F",1," 46F",20
"1799","#2 impacted the rear of vehicle #1 in the travel lane. As a result of this",4,46,"F",2," 46F",20
"1800","impact, vehicle #1 departed the roadway to the left and came to rest on the east",4,46,"F",3," 46F",20
"1801","sidewalk.",4,46,"F",4," 46F",20
"1802","V1 was traveling southbound on a curve to the right  roadway. V2 was legally",4,47,"H",1," 47H",20
"1803","parked on the south side of the same roadway and unoccupied.  The front of V1",4,47,"H",2," 47H",20
"1804","impacted the rear of V2.",4,47,"H",3," 47H",20
"1805","V1 was traveling southbound on an intersection roadway.  V2 was traveling",4,48,"C",1," 48C",20
"1806","northound on the same intersection roadway, negotiating a left curve.  V3 was",4,48,"C",2," 48C",20
"1807","traveling eastbound approaching the same intersection roadway, negotiating a",4,48,"C",3," 48C",20
"1808","left curve.  The front of V1 impacted the left side of V3 in the intersection.",4,48,"C",4," 48C",20
"1809","After this impact, V3 was rotated counterclockwise with the right side impacting",4,48,"C",5," 48C",20
"1810","the left side of V2.  After this impact, V2 rotated 180 degrees coming to rest",4,48,"C",6," 48C",20
"1811","facing south in the northbound travel lane.",4,48,"C",7," 48C",20
"1812","Vehicle #1 was going north and vehicle #2 was going east on an intersection",4,49,"C",1," 49C",20
"1813","roadway. The front of vehicle #2 impacted the left of vehicle #1 in the",4,49,"C",2," 49C",20
"1814","eastbound lane. After impact, vehicle #1 rotated counter-clockewise. The front",4,49,"C",3," 49C",20
"1815","of vehicle #1 then impacted the right side of vehicle #2. Both vehicles came to",4,49,"C",4," 49C",20
"1816","rest facing east in the westbound travel lanes.",4,49,"C",5," 49C",20
"1817","Vehicle #1 was going south and vehicle #2 was going west on  intersecting",4,50,"E",1," 50E",20
"1818","roadways. The front of vehicle #1 impacted the right side of vehicle #2 in the",4,50,"E",2," 50E",20
"1819","intersection. Vehicle #1 and vehicle #2 then sideslapped left to right sides",4,50,"E",3," 50E",20
"1820","respectively.",4,50,"E",4," 50E",20
"1821","Vehicle #1 was going south, vehicle #2 was going east, and vehicle #3 was going",4,51,"E",1," 51E",20
"1822","west on an intersection roadway. The front of vehicle #1 impacted the right side",4,51,"E",2," 51E",20
"1823","of vehicle #3 in the intersection. After this impact, the front left corner of",4,51,"E",3," 51E",20
"1824","vehicle #2 impacted the right side of vehicle #3 in the eastbound travel lane.",4,51,"E",4," 51E",20
"1825","V1 was stopped in traffic traveling westbound  at an intersecting roadway.  V2",4,52,"F",1," 52F",20
"1826","was traveling directly behind V1.  The front of V2 impacted the rear of V1 in",4,52,"F",2," 52F",20
"1827","the intersection.",4,52,"F",3," 52F",20
"1828","V1 was traveling westbound on a curved residential roadway lined with several",4,53,"G",1," 53G",20
"1829","driveways. V1 was negotiating a left curve. V2 was parked facing eastbound on",4,53,"G",2," 53G",20
"1830","the same roadway. The front of V1 impacted the front of  V2.  V2 was pushed",4,53,"G",3," 53G",20
"1831","rearward approximately 15meters to final rest.",4,53,"G",4," 53G",20
"1832","Vehicle #1, a medium-heavy truck, was going south and vehicle #2 was going north",4,54,"C",1," 54C",20
"1833","on an intersection roadway. The front of vehicle #1 impacted the right side of",4,54,"C",2," 54C",20
"1834","vehicle #2 in the intersection. Vehicle 2  rotated counter-clockwise striking",4,54,"C",3," 54C",20
"1835","the left of  Vehicle 1 with it's right then back then left sides. Vehicle #1",4,54,"C",4," 54C",20
"1836","then departed the roadway the the right, striking a curb, before coming to rest",4,54,"C",5," 54C",20
"1837","in a gas station parking lot. Vehicle #2 came to rest facing south in the far",4,54,"C",6," 54C",20
"1838","left southbound lane.",4,54,"C",7," 54C",20
"1839","V1 was traveling southbound on an intersection roadway.  V2 was traveling",4,55,"C",1," 55C",20
"1840","westbound on the same intersection roadway.  The front of V1 impacted the right",4,55,"C",2," 55C",20
"1841","side of V2 in the intersection.  After this impact V1 and  V2 sideslapped and",4,55,"C",3," 55C",20
"1842","departed the roadway to the southwest corner. The front of V1 impacted a tree",4,55,"C",4," 55C",20
"1843","before coming to rest.  The left side of V2 impacted a telephone pole. V2",4,55,"C",5," 55C",20
"1844","continued off the roadway impacted a landscaped area with its rear.",4,55,"C",6," 55C",20
"1845","Vehicle #1 and vehicle #2 were traveling southbound on an intersecting roadway",4,56,"G",1," 56G",20
"1846","with a two directional  center  left turn  lane. Vehicle #1 was stopped in the",4,56,"G",2," 56G",20
"1847","center lane waiting to turn left. The front of vehicle #2 impacted the rear of",4,56,"G",3," 56G",20
"1848","vehicle #1.",4,56,"G",4," 56G",20
"1849","V1 was traveling southbound on an intersection roadway.  V1 passed through the",4,57,"D",1," 57D",20
"1850","intersection and departed the roadway to the left where it impacted a retaining",4,57,"D",2," 57D",20
"1851","wall with its right side. V1 became airborne & impacted to sign posts with its",4,57,"D",3," 57D",20
"1852","right side.  After these impacts V1, rotated clockwise coming to rest in a ditch",4,57,"D",4," 57D",20
"1853","off the roadway.",4,57,"D",5," 57D",20
"1854","V1 was stopped for a crossing guard, facing eastbound on a two-way roadway. V2",4,58,"F",1," 58F",20
"1855","was traveling eastbound directly behind V1. As both vehicles crossed paths the",4,58,"F",2," 58F",20
"1856","front of V2 contacted the rear of V1.",4,58,"F",3," 58F",20
"1857","Vehicle #1 was going north and vehicle #2 was going west on an intersecting",4,59,"G",1," 59G",20
"1858","roadway. As both vehicles crossed paths the front of vehicle #1 impacted the",4,59,"G",2," 59G",20
"1859","left side of vehicle #2.",4,59,"G",3," 59G",20
"1860","Vehicle #1 was going west on a non-intersection road. Vehicle #1 departed the",4,60,"D",1," 60D",20
"1861","roadway to the right, striking a curb. The left side of vehicle #1 impacted a",4,60,"D",2," 60D",20
"1862","tree prior to coming to rest.",4,60,"D",3," 60D",20
"1863","V1 was traveling north on an intersection roadway.  V2 was traveling east on the",4,61,"F",1," 61F",20
"1864","same intersection roadway.  The front of V1 impacted the right of V2 in the",4,61,"F",2," 61F",20
"1865","intersection.  After this impact, the vehicles sideslapped with the left side of",4,61,"F",3," 61F",20
"1866","V1 to the right side of V2.",4,61,"F",4," 61F",20
"1867","Vehicle #1 was traveling east and vehicle #2 was traveling north on",4,62,"G",1," 62G",20
"1868","intersecting roadways. The front of vehicle #1 impacted the left side of vehicle",4,62,"G",2," 62G",20
"1869","#2 in the intersection.",4,62,"G",3," 62G",20
"1870","V1 was stopped in traffic at an intersecting roadway at the  intersection.  V2",4,63,"E",1," 63E",20
"1871","was traveling directly behind V1.  The front of V2 impacted the rear of V1.",4,63,"E",2," 63E",20
"1872","V1 was stationary, in traffic, facing eastbound in lane three of a divided,",4,64,"F",1," 64F",20
